person_mal_id,mean_score_staff,mean_members_staff,count_anime_staff
47919,7.092,194109.12857142856,70
47920,7.44,1243225.0,3
47924,8.262,920468.3333333334,6
47930,7.118333333333333,249107.63157894736,57
47931,7.07,228212.77777777778,9
47939,7.059444444444444,181576.55555555556,54
47940,7.212307692307693,394916.6153846154,15
47941,7.2219999999999995,270614.3333333333,15
47942,6.3933333333333335,132425.0,3
47943,7.41,38258.0,2
47944,6.23,2678.0,1
47946,8.32,82199.0,1
47948,6.98,419504.2380952381,21
47949,6.921538461538462,264722.3076923077,13
47950,6.36625,129328.86842105263,38
47951,5.505,1444.0,2
47952,5.96,51655.0,4
47953,7.113846153846154,303399.46153846156,13
47957,7.386052631578948,336409.1052631579,38
47958,7.430909090909091,440864.2173913043,23
47959,7.258333333333333,285569.8333333333,6
47960,6.86139534883721,92143.86046511628,43
47962,7.74,221253.0,2
47965,5.68,22276.0,1
47966,7.25,151978.55555555556,9
47967,7.380909090909091,269657.0,11
47969,7.484333333333334,736355.0645161291,31
47973,7.105,118720.5,2
47974,7.572222222222222,416599.6296296296,27
47975,7.403636363636363,160494.72727272726,11
47976,7.122368421052631,53262.9,40
47980,7.55,685423.0,1
47985,7.75,126670.0,1
47986,5.875,3165.4,5
47989,8.5,541438.0,1
47993,,274.0,1
47994,,274.0,1
48003,5.65,2444.0,1
48012,6.403333333333333,274216.125,8
48015,7.328461538461538,287689.53846153844,13
48017,,192.5,2
48018,5.8,2513.75,4
48019,7.344545454545455,325707.86363636365,44
48020,7.3625,284582.8541666667,48
48021,7.147368421052632,278736.55,20
48022,6.8185714285714285,162852.85714285713,7
48023,7.053333333333334,374419.6666666667,3
48026,6.895,60427.5,2
48027,6.023999999999999,65714.33333333333,6
48028,7.676666666666667,855058.6666666666,7
48034,5.596666666666668,5543.114285714286,35
48035,6.06,554.0,2
48047,5.11,10361.0,1
48048,7.529375,148302.3125,16
48050,7.58,63953.0,1
48053,6.9817857142857145,11455.0,30
48058,7.251666666666666,600645.5,12
48059,6.537999999999999,10331.166666666666,6
48060,6.537999999999999,10331.166666666666,6
48061,6.816666666666666,37960.333333333336,3
48062,6.625,12071.0,2
48063,7.09,26266.5,2
48064,6.220000000000001,6947.0,2
48068,7.033921568627451,200403.47572815535,103
48069,7.193125,263477.4117647059,17
48070,6.619999999999999,101349.0,2
48074,5.7025,4281.25,4
48075,6.262,3002.2,5
48076,6.941351351351352,82575.42342342342,111
48077,7.304285714285713,190319.14285714287,77
48078,7.503823529411765,415088.4411764706,34
48079,7.153043478260869,223164.57971014493,69
48080,6.87765625,7499.553846153846,65
48081,7.416206896551724,293637.5517241379,29
48082,7.613265306122449,577657.7346938775,49
48083,7.23870588235294,199860.42352941175,85
48084,6.906578947368421,70216.76315789473,38
48085,7.149230769230769,15337.153846153846,13
48086,7.026911764705882,195467.39705882352,68
48089,7.075121951219511,196722.2142857143,42
48090,7.659714285714285,573170.4285714285,35
48097,7.399264705882352,313769.5,68
48098,7.3933333333333335,370334.26666666666,15
48099,7.291777777777778,439016.47826086957,46
48100,5.54875,686.625,8
48102,7.674444444444445,441372.1111111111,9
48104,7.265000000000001,69150.0,6
48105,7.19,11529.0,1
48113,7.4417647058823535,337384.0,18
48114,7.31,136072.0,1
48115,7.89625,1143226.25,8
48117,7.57,744915.5,4
48119,6.86,15363.0,1
48121,8.068000000000001,724454.8,5
48122,7.3500000000000005,273023.0,7
48123,6.7875000000000005,134176.0,4
48124,7.53,170327.0,1
48125,6.495,27687.5,2
48126,6.85,41925.0,1
48130,5.85,8561.0,1
48132,6.5962499999999995,330098.2,10
48133,6.48,208657.0,1
48147,6.821111111111112,120892.22222222222,9
48149,7.28,81630.0,1
48150,7.2,1764293.0,1
48158,6.386875,13921.666666666666,18
48162,5.965,22188.0,2
48165,6.23,130169.0,1
48172,7.532222222222223,445967.85185185185,27
48173,7.2262162162162165,303814.6842105263,38
48174,7.533333333333334,390442.0,3
48175,7.1483333333333325,363853.9666666667,30
48176,7.410459770114943,338352.8764044944,89
48177,7.270476190476191,367573.7272727273,22
48178,7.373076923076923,869869.0769230769,13
48179,7.59625,260129.125,9
48180,6.8530327868852465,101245.49193548386,124
48181,5.52,7885.0,2
48182,7.197878787878788,335391.48484848486,33
48183,6.503150684931507,37270.421768707485,147
48187,7.310588235294118,369451.76470588235,17
48188,6.67,10929.0,3
48189,7.6499999999999995,249313.0,2
48190,,30310.0,1
48201,5.92,1035.0,1
48204,6.2,120079.0,2
48205,6.666666666666667,124807.33333333333,3
48207,5.78,72063.0,1
48213,7.640000000000001,61446.0,3
48219,6.76,99974.0,1
48220,6.171111111111111,46604.77777777778,9
48224,8.153333333333334,1790781.0,3
48226,5.885,20298.0,2
48229,6.785,4181.0,2
48230,6.841081081081081,112856.27027027027,37
48232,5.67,181961.0,1
48241,6.805,144668.0,2
48246,6.873333333333334,488272.0,3
48249,7.51,240342.0,1
48256,5.79,405.0,1
48258,7.357692307692308,303664.76923076925,13
48259,7.379574468085106,395448.02127659577,47
48260,7.398125,474559.625,16
48261,7.3912,491673.8,25
48262,7.537647058823529,143550.70588235295,18
48263,7.404146341463415,223249.92857142858,42
48264,8.17,137501.0,1
48265,7.260612244897959,337304.20408163266,49
48277,6.446666666666666,126677.0,3
48280,7.186666666666666,91972.88888888889,9
48281,7.2588888888888885,427909.27777777775,18
48282,6.9221875,206684.0588235294,34
48283,6.7299999999999995,93716.66666666667,3
48287,6.79,12490.0,1
48293,7.66,1055745.0,1
48294,7.0249999999999995,159429.0,6
48295,7.3427999999999995,327988.4074074074,29
48296,6.725,152537.6,10
48297,8.202941176470588,1106261.2352941176,17
48298,7.47,230568.0,1
48300,6.6571428571428575,192395.5,8
48303,6.795,5238.0,2
48304,5.96,1522.0,1
48305,5.96,1522.0,1
48306,5.96,1522.0,1
48307,5.96,1522.0,1
48308,5.96,1522.0,1
48309,5.96,1522.0,1
48310,7.26688524590164,242258.25396825396,63
48311,6.6561111111111115,227771.27777777778,18
48313,7.12,193062.0,1
48314,7.12,193062.0,1
48315,7.339259259259259,385795.44444444444,27
48316,6.66,101628.0,2
48317,6.15,96871.5,2
48318,7.12,193062.0,1
48319,7.75,532381.45,20
48320,7.12,193062.0,1
48321,6.679090909090909,121096.90909090909,11
48323,7.07,3375.0,2
48324,6.79,12490.0,1
48325,6.583333333333333,44428.333333333336,3
48326,7.236,163985.6,10
48327,6.985,225150.92857142858,28
48328,7.112272727272727,334146.1111111111,45
48329,6.96225806451613,122704.44117647059,34
48330,6.84,36220.0,1
48332,7.4399999999999995,117066.5,2
48333,7.301785714285714,309633.1785714286,28
48334,7.451666666666667,332512.9166666667,24
48335,7.353,452149.15,20
48336,6.888421052631578,106065.68421052632,19
48337,7.197777777777778,11019.833333333334,18
48338,7.113076923076923,23072.076923076922,13
48339,7.146279069767442,261650.44186046513,43
48340,7.0055555555555555,234133.40740740742,27
48341,7.113333333333333,165816.7142857143,7
48342,7.48875,416092.35294117645,17
48343,7.8,554849.6666666666,3
48344,6.620384615384615,95985.46428571429,28
48345,7.422096774193549,326815.1746031746,63
48346,6.475,54962.5,2
48347,6.724545454545455,104105.81818181818,11
48348,6.402727272727273,23691.846153846152,13
48349,7.24,171603.75,4
48350,6.79,50257.0,1
48351,6.79,50257.0,1
48352,6.79,50257.0,1
48354,6.79,50257.0,1
48355,6.79,50257.0,1
48356,6.79,50257.0,1
48357,6.53,8487.0,1
48358,6.53,8487.0,1
48359,6.53,8487.0,1
48360,6.34,1318.0,1
48361,6.34,1318.0,1
48362,6.34,1318.0,1
48364,6.5344444444444445,10928.7,10
48365,6.494615384615385,61308.07142857143,14
48366,7.279999999999999,149883.5,10
48367,7.599565217391304,487733.9583333333,24
48368,7.368571428571428,292512.0,7
48369,6.717407407407408,55493.97590361446,83
48370,7.169444444444445,102617.77777777778,18
48371,7.12375,170155.94736842104,57
48373,6.773142857142857,86468.80555555556,36
48374,5.965,5998.0,3
48375,7.076078431372549,266315.96078431373,51
48376,7.453749999999999,107828.875,8
48377,7.56,360793.2,5
48378,8.123333333333333,81581.33333333333,3
48379,6.662999999999999,211820.14285714287,21
48380,7.461875,358087.25,16
48381,7.6025,442759.6785714286,28
48382,7.09,394838.4,15
48383,6.605,160455.5,2
48384,5.66,11948.0,1
48385,6.3500000000000005,8068.333333333333,3
48386,6.04,5442.0,1
48387,6.04,5442.0,1
48388,7.133333333333333,223686.49206349207,63
48389,6.7375,74669.25,4
48390,7.476666666666667,915290.3333333334,3
48391,7.1478947368421055,354477.94736842107,19
48392,6.441666666666666,378026.1666666667,6
48393,5.83,53377.0,1
48394,6.473333333333333,86392.0,20
48397,7.29,15607.5,2
48398,6.831818181818182,26166.18181818182,11
48399,7.29,15607.5,2
48400,7.29,15607.5,2
48401,6.884545454545455,93379.18181818182,22
48402,7.1194444444444445,87094.42105263157,19
48403,6.957018633540372,162076.7453416149,161
48404,6.78505376344086,167860.63440860214,93
48405,6.622777777777778,116537.36111111111,36
48406,7.39076923076923,413672.43076923076,65
48407,7.027352941176471,329954.2,35
48408,7.896666666666666,458605.77777777775,18
48409,8.06,560438.5,4
48410,7.398999999999999,339235.5,10
48411,6.261666666666667,12806.5,6
48412,7.175692307692308,103878.31081081081,74
48414,7.44,83293.57142857143,7
48415,6.708,42557.1,10
48416,6.33,48610.25,4
48417,6.39,23617.0,1
48418,6.26,9263.333333333334,3
48420,6.6835,165263.61904761905,21
48421,7.0055,189208.05,20
48423,7.566666666666666,338928.32258064515,31
48424,6.645,99329.875,8
48425,7.34,172212.0,1
48426,6.887894736842106,117762.09090909091,22
48427,7.361578947368422,415035.65,20
48428,7.17,45448.0,1
48429,7.339375,534418.375,16
48430,7.220000000000001,119933.83333333333,6
48432,7.5920588235294115,345734.29411764705,34
48433,7.278139534883721,222135.13953488372,43
48435,6.8,7033.0,1
48436,6.4399999999999995,4416.0,2
48437,5.968,15221.2,5
48438,6.8,7033.0,1
48439,6.9,135210.0,2
48440,6.87,46082.0,1
48441,7.77375,117125.5,8
48442,6.75,117556.8493150685,73
48443,7.192352941176471,385309.64705882355,17
48444,7.36735294117647,151310.14705882352,34
48445,7.28,125285.0,1
48446,7.555,171890.5,2
48447,7.570357142857143,626891.0,28
48448,7.1885,292527.3,20
48449,7.19125,719127.1875,16
48450,7.3825,217928.0,8
48451,7.045000000000001,162584.53846153847,13
48452,7.487647058823529,359321.7843137255,51
48453,7.484545454545454,213023.54545454544,11
48454,7.5047311827957,489661.311827957,93
48455,7.510256410256409,151620.7435897436,39
48456,7.075604395604396,214290.18032786885,183
48457,7.045833333333333,262213.23076923075,13
48458,7.175384615384615,237571.8205128205,39
48459,7.458461538461538,472826.18518518517,27
48461,6.75,4815.0,1
48462,6.9420183486238525,191864.43243243243,112
48463,6.1325,17712.25,4
48464,5.66,15973.0,1
48465,7.117272727272728,241499.18181818182,11
48470,6.431111111111111,35005.88888888889,9
48471,7.244528301886792,322408.88679245283,53
48472,6.869473684210527,74941.46153846153,39
48473,6.89421052631579,72054.1,20
48474,5.91,27401.0,1
48475,6.627121212121212,203707.44444444444,72
48476,7.281944444444444,404078.69444444444,72
48477,7.514545454545455,212819.95454545456,22
48478,7.616666666666667,384419.3333333333,3
48479,6.601111111111112,207587.33333333334,9
48480,7.629347826086956,417241.847826087,46
48481,7.280833333333334,349699.18333333335,60
48482,7.203333333333333,74436.11111111111,9
48483,7.025,69587.5,2
48484,7.006666666666666,179792.14285714287,21
48485,7.816285714285714,594399.6571428571,35
48486,8.068000000000001,311017.0,5
48487,6.27,31097.0,1
48488,6.27,31097.0,1
48489,6.27,31097.0,1
48490,6.636,31612.666666666668,6
48491,6.463333333333334,33421.333333333336,4
48492,6.196666666666666,2629.0,3
48494,6.3375,49927.5,4
48495,6.260000000000001,66411.66666666667,3
48496,6.397692307692308,88797.76923076923,13
48497,,605.0,1
48498,6.62,106175.0,2
48499,,605.0,1
48500,7.188571428571429,19004.25,8
48501,6.858750000000001,78716.625,8
48502,7.414285714285714,137682.2857142857,7
48505,6.7425,41399.5,4
48506,7.3575,124846.5,4
48507,7.1274999999999995,46714.0,4
48509,7.577619047619048,241755.02127659574,47
48510,7.2908620689655175,419668.2586206897,58
48511,7.626666666666667,531037.0952380953,21
48512,7.0853947368421055,195693.06578947368,152
48513,5.51,9661.0,1
48517,5.66,18961.0,1
48518,7.195757575757576,342345.69696969696,34
48519,6.922,289997.1,10
48520,7.030714285714287,48706.642857142855,14
48521,6.869047619047619,139097.7142857143,21
48522,6.913333333333333,232461.33333333334,3
48523,6.75,133355.8,5
48524,6.752,133958.4,5
48525,7.026666666666666,56113.857142857145,14
48526,,724.0,1
48529,6.479620253164557,35892.51851851852,81
48530,6.140000000000001,1083.6666666666667,3
48531,6.571111111111112,42717.84210526316,19
48535,5.8,1003.0,1
48536,5.8,1003.0,1
48537,5.8,1003.0,1
48538,7.416666666666667,15061.0,4
48539,7.364999999999999,141923.0,14
48541,6.57,79105.0,2
48546,6.38,13073.0,1
48547,6.6499999999999995,86824.66666666667,3
48548,7.170238095238095,186744.44186046513,43
48549,6.925,3882.5,4
48550,6.76625,8658.888888888889,9
48551,6.59,175254.0,1
48552,6.636666666666667,6337.5,4
48554,7.35304347826087,402101.17391304346,23
48555,7.278823529411764,335124.5294117647,34
48556,6.35,41750.857142857145,7
48557,5.99,21171.5,2
48558,6.915333333333334,80691.6875,16
48559,6.749142857142857,271205.97142857144,35
48560,6.51,21640.0,2
48561,4.903333333333333,5894.5,4
48562,5.98,981.0,1
48563,6.246666666666667,4067.0,3
48564,6.760769230769231,62352.307692307695,13
48565,7.42,164810.5,2
48566,6.9425,81954.25,4
48567,6.607258064516128,118823.43478260869,69
48568,7.5756250000000005,606542.3125,16
48571,7.27,81670.0,3
48572,6.246,23746.2,5
48573,5.58,45484.0,1
48574,6.856296296296296,256517.11111111112,27
48575,5.58,45484.0,1
48576,6.098000000000001,25980.6,5
48577,6.77,40816.0,3
48578,6.762222222222222,123638.22222222222,9
48580,5.493333333333333,23625.666666666668,3
48581,6.15,4170.0,1
48582,7.363333333333334,540311.7435897436,39
48583,7.696,680886.9333333333,15
48584,7.274,320828.2,45
48585,6.15,4170.0,1
48586,8.13,62639.0,1
48588,6.949751552795032,116480.10429447853,163
48589,6.632857142857143,164676.2142857143,14
48590,6.09,2664.0,1
48591,6.09,2664.0,1
48594,6.09,2664.0,1
48595,6.9075,5047.75,4
48596,5.895,1888.5,2
48597,7.59,215663.0,1
48598,7.156666666666666,76814.66666666667,3
48599,4.66,774.6666666666666,3
48600,4.66,1936.0,1
48601,6.91,31746.0,3
48602,7.375800000000001,470050.24,50
48603,7.2379999999999995,449637.4,5
48606,6.6274999999999995,128049.875,8
48608,5.785,38625.875,8
48609,6.033333333333334,8006.833333333333,6
48610,7.265526315789473,355991.15,40
48611,7.065428571428571,302477.2,70
48612,5.32,15952.0,1
48613,6.665,17471.5,2
48614,6.31,60849.0,3
48615,7.2671794871794875,104450.1,40
48616,7.29551724137931,271217.0338983051,59
48617,7.244426229508197,450034.18032786885,61
48618,7.748404255319149,829582.9574468085,94
48619,7.04,187031.0,1
48620,7.157027027027027,384561.8918918919,37
48622,7.225882352941177,113597.78947368421,19
48623,7.259056603773585,336045.2075471698,53
48624,6.944651162790698,265563.32558139536,43
48625,6.055,127641.25,4
48626,5.6066666666666665,4652.0,3
48627,5.57,20470.8,5
48628,6.6648148148148145,126754.28571428571,28
48629,6.51,106540.0,1
48630,6.07,112706.0,1
48633,6.579999999999999,39673.36363636364,22
48634,6.6425,11996.2,5
48635,7.164,354419.6,15
48636,7.03,59288.833333333336,6
48637,7.119999999999999,86015.5,2
48641,7.3,409688.875,8
48642,7.137142857142857,129512.625,8
48643,5.8100000000000005,7063.875,8
48644,4.86,1241.5,2
48645,6.3225,15225.6,5
48646,,2259.0,1
48647,7.95625,539468.5555555555,9
48648,,2259.0,1
48649,5.84,10217.0,2
48650,5.11,10361.0,2
48651,5.11,10361.0,1
48652,5.11,10361.0,1
48653,7.231428571428572,301711.0,23
48654,7.422499999999999,497430.25,16
48655,5.95,5596.0,2
48656,6.0600000000000005,10897.0,2
48657,5.823333333333333,801.0,5
48659,5.12,551.0,1
48660,7.644,399004.0,25
48661,6.96962962962963,78277.4827586207,29
48662,7.533548387096774,193778.74193548388,31
48663,7.487272727272727,148629.86363636365,22
48664,5.16,21951.0,1
48665,6.859999999999999,116562.25,12
48666,5.16,21951.0,1
48667,5.16,21951.0,1
48668,5.66,15973.0,1
48669,7.128285714285714,375690.6857142857,35
48670,4.74,13435.0,1
48671,4.74,13435.0,1
48672,4.74,13435.0,1
48673,6.635,289487.5,2
48674,4.74,13435.0,1
48675,6.20875,67840.75,8
48676,4.74,13435.0,1
48680,6.9653846153846155,109349.625,16
48683,7.08,24866.0,1
48684,7.08,24866.0,1
48685,7.6925,432206.1111111111,36
48686,7.08,24866.0,1
48687,7.08,24866.0,1
48688,7.08,24866.0,1
48689,7.08,24866.0,1
48697,6.0725,1419.5,8
48699,7.327500000000001,537437.5675675676,37
48700,7.22125,605875.5555555555,9
48701,7.28,388396.625,16
48702,6.156666666666666,626.8333333333334,6
48703,7.318235294117647,125025.88888888889,18
48704,7.259166666666666,163756.07692307694,13
48707,6.782222222222222,258217.2,10
48708,8.165,202909.5,2
48719,6.13,5845.0,3
48721,6.94,277311.0,3
48725,7.155151515151515,348242.1388888889,36
48726,7.335833333333333,347053.8541666667,48
48727,7.62741935483871,494246.03225806454,31
48728,7.532307692307692,483424.76923076925,13
48729,6.9052,197794.57692307694,26
48730,7.204909090909091,243221.66363636364,110
48731,6.16,2263.0,1
48732,6.16,1499.0,2
48734,6.765000000000001,2645.5,2
48735,6.48,1942.0,1
48736,6.765000000000001,2645.5,2
48737,6.765000000000001,2645.5,2
48738,6.765000000000001,2058.6666666666665,3
48739,7.0253125,207069.9411764706,34
48740,7.04,118244.5,2
48741,6.48,1942.0,1
48742,6.765000000000001,2645.5,2
48743,7.308333333333334,44014.5,6
48744,6.94,154736.66666666666,3
48745,8.18,8504.5,2
48751,7.12,63816.0,1
48752,6.8975,204468.5,4
48755,6.7491666666666665,32447.571428571428,14
48758,6.53,4555.0,1
48759,6.989999999999999,24934.75,4
48760,6.46,65630.25,4
48761,6.685084745762712,30713.483333333334,60
48762,6.994,42874.6,5
48763,6.016,8903.166666666666,6
48766,7.245,156295.5,6
48767,7.443947368421052,349390.4210526316,38
48768,7.801428571428572,421712.64285714284,14
48769,7.832173913043477,435641.652173913,23
48770,7.516666666666667,205336.33333333334,3
48771,7.5781395348837215,534629.0697674418,43
48772,7.2,204460.76785714287,56
48773,7.6808,242341.96153846153,27
48774,7.752727272727273,425082.8181818182,11
48775,7.428461538461538,398845.325,42
48776,7.241428571428571,540840.5714285715,7
48777,7.5406818181818185,359642.9555555555,45
48780,5.09,7032.0,1
48786,7.0120000000000005,276278.2727272727,11
48787,6.937142857142858,247841.7619047619,21
48788,6.869787234042553,217666.914893617,47
48789,7.523833333333333,486240.8,60
48790,6.79,175006.66666666666,3
48793,,389.0,1
48803,6.788571428571429,70159.42857142857,7
48805,6.664285714285714,12410.57142857143,7
48806,7.039272727272728,244338.34545454546,55
48807,7.181777777777778,245341.42222222223,45
48808,6.6119047619047615,156705.90476190476,42
48809,7.094655172413793,190004.6724137931,58
48810,6.839627329192547,17064.779761904763,168
48812,6.93,71480.0,1
48814,6.54,35812.0,1
48817,7.35,164023.0,1
48818,7.59,393883.0,1
48820,6.52,18511.333333333332,3
48821,6.16,19191.0,1
48822,7.88054054054054,542343.4054054054,37
48825,8.401111111111112,89540.55555555556,9
48829,7.26,657672.0,1
48833,7.076666666666667,62667.0,3
48835,6.783200000000001,191278.92307692306,26
48836,7.875,126658.0,2
48837,7.294084507042253,296662.4246575342,73
48838,7.359999999999999,91303.8,5
48841,6.161111111111111,71653.44444444444,9
48842,6.25,1719.0,2
48843,6.671124999999999,83371.025,80
48847,6.664,118054.0,5
48848,7.45,106137.0,4
48854,7.134615384615385,284442.64285714284,14
48856,7.32051282051282,249100.2,40
48857,7.6949056603773585,495000.9433962264,53
48858,7.195882352941176,545991.4705882353,17
48859,4.825,331.5,2
48860,4.715,447.75,4
48861,4.16,833.0,1
48862,7.175833333333333,32212.666666666668,12
48863,6.728999999999999,64963.666666666664,12
48865,5.083333333333333,715.0,3
48866,5.922,2564.4,5
48867,5.39,18420.0,1
48868,7.7258000000000004,595189.0392156863,51
48869,6.618333333333333,60067.0,7
48871,7.492307692307692,336658.6153846154,13
48872,7.28,125285.0,1
48874,7.4396875,319125.28125,32
48880,7.177882352941176,234596.58620689655,87
48882,7.048478260869565,158200.125,48
48883,6.955405405405406,63667.84210526316,38
48889,6.0,2445.0,1
48890,6.795806451612902,143499.66129032258,62
48891,5.16,2506.0,1
48892,5.018571428571429,923.7142857142857,14
48893,5.16,2506.0,1
48894,5.1802631578947365,3404.7708333333335,48
48897,7.734999999999999,610185.0,3
48900,7.244,953761.6,5
48902,6.56,12846.0,1
48903,7.532307692307692,388400.46153846156,26
48904,6.276363636363637,893.3571428571429,14
48905,6.662857142857143,201232.83333333334,12
48906,5.16,2506.0,1
48907,5.16,2506.0,1
48908,5.16,2506.0,1
48909,5.16,2506.0,1
48910,8.093333333333334,981469.6666666666,3
48914,6.87,30232.6,5
48915,7.57,57959.0,1
48917,6.82,14095.666666666666,3
48918,7.002380952380953,205279.80952380953,21
48920,7.031739130434782,62471.13043478261,23
48921,5.59,796.75,8
48922,6.7575,156755.22222222222,9
48923,7.110550458715596,272702.7339449541,218
48925,7.47,890452.0,1
48926,8.01,3035328.0,1
48927,7.635,30429.0,2
48929,7.52,129654.0,1
48931,7.81,33762.0,2
48932,7.1096202531645565,135265.6375,80
48933,7.2528125,208628.72727272726,33
48936,5.5,71010.0,1
48937,5.69,1435.0,3
48938,6.372,9524.7,10
48940,6.13,489.0,1
48941,5.835,2048.4285714285716,7
48942,7.405,529549.0,2
48943,5.70625,254.23529411764707,17
48945,7.82125,411822.5,10
48952,5.88,1986.0,1
48953,6.206666666666667,63331.666666666664,3
48955,6.736666666666667,31350.666666666668,3
48956,3.09,1228.0,1
48962,7.042666666666666,75619.0625,16
48969,5.17,78439.5,2
48971,6.055833333333333,1202.15,20
48974,5.566666666666666,834.6666666666666,9
48975,6.895,90515.0,2
48976,5.9575000000000005,36464.8,5
48978,6.332,9442.5625,16
48982,6.79,54065.0,1
48983,5.29111111111111,370.8181818181818,11
48984,5.83375,12676.5,8
48985,6.553333333333334,14525.9,30
48989,5.605,310.85714285714283,7
48990,6.558571428571428,1838.142857142857,14
48991,6.578235294117647,1353.15,20
48992,5.15,274.0,2
48996,6.732857142857143,51898.96428571428,28
48998,5.85,735.0,1
48999,4.69,837.0,2
49000,5.1433333333333335,625.0,3
49005,7.1,185576.75,4
49006,4.69,631.0,2
49007,6.433333333333334,72113.375,8
49008,6.45,35299.0,1
49011,7.245,206369.83333333334,12
49019,6.8,76753.0,1
49020,7.309262295081967,202730.11475409835,122
49021,7.417164179104478,434952.2686567164,67
49022,7.145576923076923,215145.08653846153,104
49023,7.93,135251.5,6
49024,7.316666666666666,330024.0,3
49025,7.041333333333333,189270.66666666666,30
49032,6.81,73995.0,5
49039,7.38,540951.0,1
49045,7.696666666666666,497719.0,3
49046,7.4123809523809525,216864.85714285713,21
49048,7.252941176470588,448987.4117647059,17
49049,6.525555555555556,112722.66666666667,9
49050,7.246666666666666,90306.5,6
49051,7.342405063291139,466648.5443037975,79
49052,6.6659999999999995,83323.53846153847,13
49053,6.085000000000001,37268.0,2
49064,7.731249999999999,853071.4583333334,24
49065,7.324545454545455,36685.75,12
49080,6.63,42398.5,2
49081,7.35,140633.0,1
49082,6.037,4486.608695652174,23
49083,6.256,32497.6,10
49087,6.42,615215.25,4
49091,,,1
49096,,3131.0,1
49098,7.8,402860.5,4
49099,6.9771875,199357.76470588235,34
49106,5.51,1008.0,1
49110,5.965,22188.0,2
49111,6.83,173528.0,1
49115,6.73,31432.0,1
49116,6.555,16123.0,2
49120,7.2,26304.5,2
49127,6.94,600665.0,1
49129,7.045,104628.5,4
49130,7.077014925373135,129212.77464788733,71
49131,6.635,97937.5,2
49132,6.79,38731.0,2
49135,6.34,111349.0,1
49136,6.82,226977.0,1
49141,6.82,226977.0,1
49143,6.84,105777.0,3
49144,7.300227272727272,386169.1818181818,44
49146,6.14,5519.0,1
49147,6.0075,369.73333333333335,15
49152,7.564,207716.85714285713,7
49153,7.2597916666666675,125679.95918367348,49
49154,6.431818181818182,63415.666666666664,12
49155,6.796666666666667,17624.333333333332,3
49156,7.153333333333333,92596.4,5
49157,5.782727272727273,1117.6060606060605,33
49158,5.368,323.8,5
49159,6.237272727272727,10159.818181818182,11
49160,5.45125,655.0,9
49161,5.346153846153846,644.1875,16
49163,6.636,951.1538461538462,13
49164,7.45,7606.0,1
49165,6.98125,419713.4,10
49166,7.484,572013.4090909091,22
49169,7.77,37913.0,1
49178,7.24,100988.0,1
49189,5.650909090909091,334.9230769230769,13
49201,6.68,212617.0,1
49214,6.61,72683.0,1
49218,7.359999999999999,68752.5,2
49220,7.89,297474.0,1
49221,7.25611111111111,272280.1052631579,19
49222,7.3707142857142856,599933.2857142857,28
49223,7.6078,652165.14,50
49224,7.490322580645161,312710.0483870968,62
49226,7.89,148846.5,2
49227,7.75,220842.75,4
49228,7.624666666666667,565569.3111111111,45
49229,7.640000000000001,496020.7,20
49230,7.5715,721683.9,20
49231,7.631875,679457.1875,16
49232,7.6863636363636365,477507.45454545453,11
49233,7.630952380952381,442440.2727272727,22
49234,7.514375,576600.2153846154,65
49235,7.597272727272727,353916.9130434783,23
49236,7.3184375,520102.34375,32
49237,7.256666666666666,268214.3181818182,22
49238,7.505,768957.25,4
49239,7.556,598624.8,15
49240,7.297272727272727,242645.36363636365,11
49241,7.542,334311.25,16
49242,7.452608695652174,465081.52173913043,23
49243,7.457096774193548,595047.59375,32
49244,7.545806451612903,459111.96774193546,31
49245,7.362051282051282,386546.07692307694,78
49246,7.381186440677967,380855.74576271186,59
49248,7.466571428571428,267167.65714285715,35
49249,7.607246376811593,524936.8405797102,69
49250,7.234444444444445,254742.55555555556,9
49251,7.552884615384615,496189.76923076925,52
49252,7.43343137254902,552478.8725490196,102
49253,7.071,254122.33333333334,30
49260,7.658333333333332,351630.4285714286,7
49263,6.57,121974.0,3
49264,5.92,48821.0,1
49265,7.11,6511.0,1
49266,7.722631578947368,475744.4736842105,19
49279,,,1
49281,7.613469387755102,368567.68,50
49287,6.13,95584.0,1
49288,6.16,368.0,1
49290,7.472424242424243,433127.14705882355,35
49291,6.852888888888889,174715.80434782608,46
49292,7.514705882352941,554574.9411764706,17
49293,6.526666666666666,687.0909090909091,11
49294,6.095833333333334,43440.57142857143,21
49295,,959.0,1
49296,7.362558139534883,261570.53488372092,43
49298,6.879250000000001,283964.275,40
49299,7.348461538461539,477889.1978021978,93
49301,7.469090909090909,628193.3636363636,44
49302,7.257692307692308,450869.23076923075,26
49303,7.232133333333333,343555.6666666667,75
49304,5.76,655.0,1
49305,6.51,22357.5,2
49306,7.454179104477612,411861.25,69
49307,7.75,1084219.25,8
49308,7.045454545454546,496666.45454545453,11
49313,7.59,371728.0,1
49316,6.65090909090909,11878.727272727272,11
49317,6.68,30087.0,1
49318,7.45875,26112.25,8
49319,7.122285714285714,234433.6857142857,35
49320,7.105833333333333,127121.28571428571,14
49321,7.604358974358974,702451.7948717949,39
49322,7.373,370270.4,10
49326,5.703333333333333,545.75,8
49327,7.945384615384615,611902.8461538461,13
49328,7.833214285714286,607884.3571428572,28
49329,7.959999999999999,870774.0,20
49331,7.699166666666667,331898.25,12
49340,7.274313725490196,373192.6346153846,52
49348,8.73,2581334.0,1
